Date,Product Or service Name, Amount  ,restaurant_id
14-08-2025,POS Subscription - Renewal,7000,336423
14-08-2025,POS Subscription - Renewal,7000,82963
14-08-2025,POS Subscription - Renewal,7000,341467
14-08-2025,POS Subscription - Renewal,7000,135324
14-08-2025,POS Subscription - Renewal,7000,87070
14-08-2025,POS Subscription - Renewal,7000,87073
14-08-2025,POS Subscription - Renewal,7000,51394
14-08-2025,POS Subscription - Renewal,7000,138537
14-08-2025,POS Subscription - Renewal,7000,16725
14-08-2025,POS Subscription - Renewal,7000,341058
14-08-2025,POS Subscription - Renewal,7000,51249
14-08-2025,POS Subscription - Renewal,7000,340193
14-08-2025,POS Subscription - Renewal,7000,343796
14-08-2025,POS Subscription - Renewal,7000,89331
14-08-2025,POS Subscription - Renewal,7000,339548
14-08-2025,POS Subscription - Renewal,7000,339232
14-08-2025,POS Subscription - Renewal,7000,340051
14-08-2025,POS Subscription - Renewal,7000,340724
14-08-2025,POS Subscription - Renewal,7000,17359
14-08-2025,POS Subscription - Renewal,7000,17454
14-08-2025,POS Subscription - Renewal,7000,134090
14-08-2025,POS Subscription - Renewal,4500,338478
14-08-2025,POS Subscription - Renewal,7000,344506
15-08-2025,POS Subscription - Renewal,7000,340785
15-08-2025,POS Subscription - Renewal,7000,339649
15-08-2025,POS Subscription - Renewal,7000,341945
15-08-2025,POS Subscription - Renewal,7000,140122
15-08-2025,POS Subscription - Renewal,7000,10656
15-08-2025,POS Subscription - Renewal,7000,341188
15-08-2025,POS Subscription - Renewal,7000,339883
15-08-2025,POS Subscription - Renewal,7000,135326
15-08-2025,POS Subscription - Renewal,7000,51479
15-08-2025,POS Subscription - Renewal,7000,136475
15-08-2025,POS Subscription - Renewal,7000,320797
15-08-2025,POS Subscription - Renewal,7000,338160
15-08-2025,POS Subscription - Renewal,7000,43801
15-08-2025,POS Subscription - Renewal,7000,341491
15-08-2025,POS Subscription - Renewal,7000,340581
15-08-2025,POS Subscription - Renewal,7000,340404
15-08-2025,POS Subscription - Renewal,7000,131127
15-08-2025,POS Subscription - Renewal,7000,17811
15-08-2025,POS Subscription - Renewal,7000,51502
15-08-2025,POS Subscription - Renewal,7000,345343
16-08-2025,POS Subscription - Renewal,4500,135210
16-08-2025,POS Subscription - Renewal,4500,137765
16-08-2025,POS Subscription - Renewal,7000,10330
16-08-2025,POS Subscription - Renewal,4500,127369
16-08-2025,POS Subscription - Renewal,7000,52048
16-08-2025,POS Subscription - Renewal,7000,339481
16-08-2025,POS Subscription - Renewal,7000,51472
16-08-2025,POS Subscription - Renewal,7000,340059
16-08-2025,POS Subscription - Renewal,7000,9192
16-08-2025,POS Subscription - Renewal,7000,87111
16-08-2025,POS Subscription - Renewal,7000,339893
16-08-2025,POS Subscription - Renewal,7000,133709
16-08-2025,POS Subscription - Renewal,7000,86664
16-08-2025,POS Subscription - Renewal,6355.93,111654
16-08-2025,POS Subscription - Renewal,7000,39798
16-08-2025,POS Subscription - Renewal,7000,341394
16-08-2025,POS Subscription - Renewal,7000,341353
16-08-2025,POS Subscription - Renewal,7000,90315
16-08-2025,POS Subscription - Renewal,7000,340071
16-08-2025,POS Subscription - Renewal,7000,90013
16-08-2025,POS Subscription - Renewal,7000,19672
16-08-2025,POS Subscription - Renewal,7000,10517
16-08-2025,POS Subscription - Renewal,7000,340222
16-08-2025,POS Subscription - Renewal,7000,134323
17-08-2025,POS Subscription - Renewal,7000,87652
17-08-2025,POS Subscription - Renewal,7000,341604
17-08-2025,POS Subscription - Renewal,7000,27392
17-08-2025,POS Subscription - Renewal,7000,87349
17-08-2025,POS Subscription - Renewal,7000,83364
17-08-2025,POS Subscription - Renewal,7000,340599
17-08-2025,POS Subscription - Renewal,7000,341018
17-08-2025,POS Subscription - Renewal,7000,49041
17-08-2025,POS Subscription - Renewal,7000,135712
17-08-2025,POS Subscription - Renewal,7000,137030
17-08-2025,POS Subscription - Renewal,7000,341796
17-08-2025,POS Subscription - Renewal,7000,137003
17-08-2025,POS Subscription - Renewal,7000,87334
17-08-2025,POS Subscription - Renewal,7000,338090
18-08-2025,POS Subscription - Renewal,7000,86615
18-08-2025,POS Subscription - Renewal,7000,49056
18-08-2025,POS Subscription - Renewal,7000,27410
18-08-2025,POS Subscription - Renewal,7000,136857
18-08-2025,POS Subscription - Renewal,7000,340445
18-08-2025,POS Subscription - Renewal,7000,27577
18-08-2025,POS Subscription - Renewal,7000,93264
18-08-2025,POS Subscription - Renewal,7000,342062
18-08-2025,POS Subscription - Renewal,7000,134156
18-08-2025,POS Subscription - Renewal,7000,134355
18-08-2025,POS Subscription - Renewal,7000,87626
18-08-2025,POS Subscription - Renewal,7000,88562
18-08-2025,POS Subscription - Renewal,7000,136180
18-08-2025,POS Subscription - Renewal,7000,139864
18-08-2025,POS Subscription - Renewal,7000,343613
18-08-2025,POS Subscription - Renewal,7000,343517
18-08-2025,POS Subscription - Renewal,7000,341091
18-08-2025,POS Subscription - Renewal,7000,135741
18-08-2025,POS Subscription - Renewal,7000,52473
18-08-2025,POS Subscription - Renewal,7000,28498
18-08-2025,POS Subscription - Renewal,7000,51717
18-08-2025,POS Subscription - Renewal,7000,51596
18-08-2025,POS Subscription - Renewal,7000,341173
18-08-2025,POS Subscription - Renewal,7000,339933
18-08-2025,POS Subscription - Renewal,7000,78680
18-08-2025,POS Subscription - Renewal,7000,28672
18-08-2025,POS Subscription - Renewal,7000,142595
18-08-2025,POS Subscription - Renewal,4500,89916
18-08-2025,POS Subscription - Renewal,7000,135410
18-08-2025,POS Subscription - Renewal,7000,46303
18-08-2025,POS Subscription - Renewal,7000,343337
18-08-2025,POS Subscription - Renewal,1915.26,84174
18-08-2025,POS Subscription - Renewal,7000,55861
18-08-2025,POS Subscription - Renewal,4500,87260
18-08-2025,POS Subscription - Renewal,7000,340870
18-08-2025,POS Subscription - Renewal,7000,136335
18-08-2025,POS Subscription - Renewal,7000,27415
18-08-2025,POS Subscription - Renewal,4500,135981
18-08-2025,POS Subscription - Renewal,7000,341730
18-08-2025,POS Subscription - Renewal,7000,134336
18-08-2025,POS Subscription - Renewal,7000,341929
18-08-2025,POS Subscription - Renewal,7000,134360
18-08-2025,POS Subscription - Renewal,7000,341986
18-08-2025,POS Subscription - Renewal,7000,134199
18-08-2025,POS Subscription - Renewal,7000,134198
18-08-2025,POS Subscription - Renewal,7000,17691
18-08-2025,POS Subscription - Renewal,7000,338920
18-08-2025,POS Subscription - Renewal,7000,336268
18-08-2025,POS Subscription - Renewal,4500,127365
18-08-2025,POS Subscription - Renewal,7000,85397
18-08-2025,POS Subscription - Renewal,7000,132135
18-08-2025,POS Subscription - Renewal,4500,52104
18-08-2025,POS Subscription - Renewal,4500,52107
18-08-2025,POS Subscription - Renewal,4500,87227
18-08-2025,POS Subscription - Renewal,7000,136160
18-08-2025,POS Subscription - Renewal,7000,341484
18-08-2025,POS Subscription - Renewal,7000,136155
18-08-2025,POS Subscription - Renewal,7000,335612
18-08-2025,POS Subscription - Renewal,7000,135745
18-08-2025,POS Subscription - Renewal,7000,135751
18-08-2025,POS Subscription - Renewal,7000,135883
18-08-2025,POS Subscription - Renewal,7000,136844
18-08-2025,POS Subscription - Renewal,4500,137564
19-08-2025,POS Subscription - Renewal,7000,341676
19-08-2025,POS Subscription - Renewal,7000,341368
19-08-2025,POS Subscription - Renewal,7000,341329
19-08-2025,POS Subscription - Renewal,7000,341033
19-08-2025,POS Subscription - Renewal,7000,132730
19-08-2025,POS Subscription - Renewal,7000,3002
19-08-2025,POS Subscription - Renewal,7000,134312
19-08-2025,POS Subscription - Renewal,7000,134136
19-08-2025,POS Subscription - Renewal,7000,15217
19-08-2025,POS Subscription - Renewal,7600,88393
19-08-2025,POS Subscription - Renewal,7000,341475
19-08-2025,POS Subscription - Renewal,7000,133760
19-08-2025,POS Subscription - Renewal,7000,338394
19-08-2025,POS Subscription - Renewal,7000,135998
19-08-2025,POS Subscription - Renewal,7000,27421
19-08-2025,POS Subscription - Renewal,7000,87284
19-08-2025,POS Subscription - Renewal,7000,134210
19-08-2025,POS Subscription - Renewal,7000,134215
19-08-2025,POS Subscription - Renewal,7000,342053
19-08-2025,POS Subscription - Renewal,4500,340263
19-08-2025,POS Subscription - Renewal,5084.74,135662
19-08-2025,POS Subscription - Renewal,7000,136772
19-08-2025,POS Subscription - Renewal,4500,137768
19-08-2025,POS Subscription - Renewal,4500,140802
19-08-2025,POS Subscription - Renewal,4500,51519
19-08-2025,POS Subscription - Renewal,7000,27212
19-08-2025,POS Subscription - Renewal,7000,134209
19-08-2025,POS Subscription - Renewal,7000,72343
19-08-2025,POS Subscription - Renewal,7000,340137
19-08-2025,POS Subscription - Renewal,7000,340138
19-08-2025,POS Subscription - Renewal,7000,321563
19-08-2025,POS Subscription - Renewal,7000,340993
19-08-2025,POS Subscription - Renewal,4500,84850
19-08-2025,POS Subscription - Renewal,7000,339660
19-08-2025,POS Subscription - Renewal,3500,68089
19-08-2025,POS Subscription - Renewal,3500,77454
19-08-2025,POS Subscription - Renewal,3500,31438
19-08-2025,POS Subscription - Renewal,3500,125352
19-08-2025,POS Subscription - Renewal,3500,68091
19-08-2025,POS Subscription - Renewal,4500,137714
19-08-2025,POS Subscription - Renewal,7000,339537
19-08-2025,POS Subscription - Renewal,7000,339539
19-08-2025,POS Subscription - Renewal,7000,339543
19-08-2025,POS Subscription - Renewal,7000,339544
19-08-2025,POS Subscription - Renewal,4500,139102
19-08-2025,POS Subscription - Renewal,4500,139610
20-08-2025,POS Subscription - Renewal,7000,324813
20-08-2025,POS Subscription - Renewal,7000,62970
20-08-2025,POS Subscription - Renewal,7000,15471
20-08-2025,POS Subscription - Renewal,7000,87011
20-08-2025,POS Subscription - Renewal,7000,138528
20-08-2025,POS Subscription - Renewal,4500,136734
20-08-2025,POS Subscription - Renewal,7000,341120
20-08-2025,POS Subscription - Renewal,7000,340410
20-08-2025,POS Subscription - Renewal,7000,89050
20-08-2025,POS Subscription - Renewal,7000,341784
20-08-2025,POS Subscription - Renewal,7000,85778
20-08-2025,POS Subscription - Renewal,7000,135873
20-08-2025,POS Subscription - Renewal,7000,135871
20-08-2025,POS Subscription - Renewal,7000,340887
20-08-2025,POS Subscription - Renewal,7000,134744
20-08-2025,POS Subscription - Renewal,7000,87580
20-08-2025,POS Subscription - Renewal,7000,136413
20-08-2025,POS Subscription - Renewal,7000,87141
20-08-2025,POS Subscription - Renewal,7000,136774
20-08-2025,POS Subscription - Renewal,4500,343027
20-08-2025,POS Subscription - Renewal,4500,136852
20-08-2025,POS Subscription - Renewal,7000,137669
20-08-2025,POS Subscription - Renewal,4500,135996
20-08-2025,POS Subscription - Renewal,7000,342078
20-08-2025,POS Subscription - Renewal,7000,138288
20-08-2025,POS Subscription - Renewal,7000,340689
20-08-2025,POS Subscription - Renewal,6355.93,51664
20-08-2025,POS Subscription - Renewal,7000,342223
20-08-2025,POS Subscription - Renewal,7000,136997
20-08-2025,POS Subscription - Renewal,7000,137263
20-08-2025,POS Subscription - Renewal,7000,27522
20-08-2025,POS Subscription - Renewal,7000,136688
20-08-2025,POS Subscription - Renewal,7000,87860
20-08-2025,POS Subscription - Renewal,7000,51618
20-08-2025,POS Subscription - Renewal,7000,51567
20-08-2025,POS Subscription - Renewal,6355.93,15485
20-08-2025,POS Subscription - Renewal,7000,88063
20-08-2025,POS Subscription - Renewal,7000,26974
20-08-2025,POS Subscription - Renewal,7000,135691
20-08-2025,POS Subscription - Renewal,7000,137127
20-08-2025,POS Subscription - Renewal,7000,51748
20-08-2025,POS Subscription - Renewal,7000,135690
20-08-2025,POS Subscription - Renewal,7000,134183
20-08-2025,POS Subscription - Renewal,7000,8032
20-08-2025,POS Subscription - Renewal,7000,17780
20-08-2025,POS Subscription - Renewal,7000,338931
20-08-2025,POS Subscription - Renewal,7000,85775
20-08-2025,POS Subscription - Renewal,7000,339278
21-08-2025,POS Subscription - Renewal,4500,88175
21-08-2025,POS Subscription - Renewal,7000,134350
21-08-2025,POS Subscription - Renewal,7000,340398
21-08-2025,POS Subscription - Renewal,7000,52068
21-08-2025,POS Subscription - Renewal,7000,137031
21-08-2025,POS Subscription - Renewal,7000,136405
21-08-2025,POS Subscription - Renewal,4500,87155
21-08-2025,POS Subscription - Renewal,7000,86592
21-08-2025,POS Subscription - Renewal,7000,341211
21-08-2025,POS Subscription - Renewal,4500,136536
21-08-2025,POS Subscription - Renewal,7000,339957
21-08-2025,POS Subscription - Renewal,7000,27766
21-08-2025,POS Subscription - Renewal,7000,342727
21-08-2025,POS Subscription - Renewal,7000,52121
21-08-2025,POS Subscription - Renewal,4500,341427
21-08-2025,POS Subscription - Renewal,7000,50055
21-08-2025,POS Subscription - Renewal,7000,49468
21-08-2025,POS Subscription - Renewal,7000,50065
21-08-2025,POS Subscription - Renewal,7000,49469
21-08-2025,POS Subscription - Renewal,7000,51424
21-08-2025,POS Subscription - Renewal,7000,50066
21-08-2025,POS Subscription - Renewal,7000,341737
21-08-2025,POS Subscription - Renewal,7000,53531
21-08-2025,POS Subscription - Renewal,7000,338182
21-08-2025,POS Subscription - Renewal,7000,342128
21-08-2025,POS Subscription - Renewal,7000,137994
21-08-2025,POS Subscription - Renewal,7000,87523
21-08-2025,POS Subscription - Renewal,7000,51092
21-08-2025,POS Subscription - Renewal,7000,84752
21-08-2025,POS Subscription - Renewal,7000,341438
21-08-2025,POS Subscription - Renewal,7000,16584
21-08-2025,POS Subscription - Renewal,7000,341752
21-08-2025,POS Subscription - Renewal,7500,87465
21-08-2025,POS Subscription - Renewal,7000,86576
21-08-2025,POS Subscription - Renewal,7000,340754
21-08-2025,POS Subscription - Renewal,7000,340902
21-08-2025,POS Subscription - Renewal,7000,84653
21-08-2025,POS Subscription - Renewal,7000,18354
21-08-2025,POS Subscription - Renewal,7000,18977
21-08-2025,POS Subscription - Renewal,7000,134988
21-08-2025,POS Subscription - Renewal,7000,134121
21-08-2025,POS Subscription - Renewal,7000,51405
21-08-2025,POS Subscription - Renewal,7000,339113
21-08-2025,POS Subscription - Renewal,7000,87330
21-08-2025,POS Subscription - Renewal,7000,83217
22-08-2025,POS Subscription - Renewal,7000,134751
22-08-2025,POS Subscription - Renewal,4500,18283
22-08-2025,POS Subscription - Renewal,7000,342005
22-08-2025,POS Subscription - Renewal,4500,140137
22-08-2025,POS Subscription - Renewal,7000,88154
22-08-2025,POS Subscription - Renewal,7000,36429
22-08-2025,POS Subscription - Renewal,7000,136573
22-08-2025,POS Subscription - Renewal,4500,340029
22-08-2025,POS Subscription - Renewal,7000,52506
22-08-2025,POS Subscription - Renewal,4500,137962
22-08-2025,POS Subscription - Renewal,7000,341720
22-08-2025,POS Subscription - Renewal,4500,50775
22-08-2025,POS Subscription - Renewal,7000,87197
22-08-2025,POS Subscription - Renewal,7000,135430
22-08-2025,POS Subscription - Renewal,7000,86683
22-08-2025,POS Subscription - Renewal,7000,79417
22-08-2025,POS Subscription - Renewal,7000,86680
22-08-2025,POS Subscription - Renewal,7000,86682
22-08-2025,POS Subscription - Renewal,7000,341214
22-08-2025,POS Subscription - Renewal,7000,27671
22-08-2025,POS Subscription - Renewal,7000,345704
22-08-2025,POS Subscription - Renewal,7000,87293
22-08-2025,POS Subscription - Renewal,7000,341725
22-08-2025,POS Subscription - Renewal,7000,137709
22-08-2025,POS Subscription - Renewal,7000,137637
22-08-2025,POS Subscription - Renewal,7000,50021
22-08-2025,POS Subscription - Renewal,7000,27903
22-08-2025,POS Subscription - Renewal,7000,55303
22-08-2025,POS Subscription - Renewal,7000,87682
22-08-2025,POS Subscription - Renewal,7000,137361
22-08-2025,POS Subscription - Renewal,7000,87745
22-08-2025,POS Subscription - Renewal,7000,340766
22-08-2025,POS Subscription - Renewal,7000,343167
22-08-2025,POS Subscription - Renewal,7000,87537
22-08-2025,POS Subscription - Renewal,6355.93,18440
22-08-2025,POS Subscription - Renewal,7000,341699
22-08-2025,POS Subscription - Renewal,7000,87223
22-08-2025,POS Subscription - Renewal,7000,84229
22-08-2025,POS Subscription - Renewal,7000,138791
22-08-2025,POS Subscription - Renewal,7000,341157
22-08-2025,POS Subscription - Renewal,7000,86577
22-08-2025,POS Subscription - Renewal,7000,19165
22-08-2025,POS Subscription - Renewal,7000,52062
22-08-2025,POS Subscription - Renewal,7000,341887
22-08-2025,POS Subscription - Renewal,7000,82625
22-08-2025,POS Subscription - Renewal,4500,342116
22-08-2025,POS Subscription - Renewal,7000,49467
22-08-2025,POS Subscription - Renewal,7000,50122
22-08-2025,POS Subscription - Renewal,7000,49946
23-08-2025,POS Subscription - Renewal,7000,88026
23-08-2025,POS Subscription - Renewal,7000,134352
23-08-2025,POS Subscription - Renewal,7000,136432
23-08-2025,POS Subscription - Renewal,7000,322576
23-08-2025,POS Subscription - Renewal,7000,51166
23-08-2025,POS Subscription - Renewal,7000,137209
23-08-2025,POS Subscription - Renewal,7000,340175
23-08-2025,POS Subscription - Renewal,7000,341728
23-08-2025,POS Subscription - Renewal,7000,341175
23-08-2025,POS Subscription - Renewal,7000,134366
23-08-2025,POS Subscription - Renewal,7000,10159
23-08-2025,POS Subscription - Renewal,7000,137027
23-08-2025,POS Subscription - Renewal,7000,122354
